geoid,state,county,city,path,last_refresh,parcels_total,parcels_in_zone,zones_total,distinct_municipalities,last_date_modified,ogc_fid_pct,zoning_id_pct,municipality_id_pct,municipality_name_pct,zoning_pct,zoning_description_pct,zoning_type_pct,zoning_subtype_pct,zoning_guide_pct,zoning_code_link_pct,permitted_land_uses_pct,land_use_flags_permitted_pct,land_use_flags_conditional_pct,min_lot_area_sq_ft_pct,min_lot_width_ft_pct,max_building_height_ft_pct,max_far_pct,max_coverage_pct_pct,min_front_setback_ft_pct,min_rear_setback_ft_pct,max_impervious_coverage_pct_pct,min_side_setback_ft_pct,min_landscaped_space_pct_pct,min_open_space_pct_pct,max_density_du_per_acre_pct,zoning_data_date_pct,path_pct,centroid_pct
47153,TN,Sequatchie,,/us/tn/sequatchie,2025-05-13,"12,320","3,109",36,1,2025-05-13,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,89%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
47155,TN,Sevier,,/us/tn/sevier,2025-04-01,"69,977","11,701",382,4,2025-05-13,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,7%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
47157,TN,Shelby,,/us/tn/shelby,2025-10-15,"352,396","352,370","3,936",10,2025-07-16,100%,100%,100%,100%,100%,100%,100%,100%,93%,100%,100%,81%,91%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
47159,TN,Smith,,/us/tn/smith,2025-05-13,"11,913","2,499",77,4,2025-05-15,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,66%,66%,56%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
47161,TN,Stewart,,/us/tn/stewart,2025-05-28,"12,132","11,832",39,2,2025-07-18,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,92%,92%,67%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
47163,TN,Sullivan,,/us/tn/sullivan,2025-09-30,"78,671","78,548","4,288",5,2025-05-13,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,96%,92%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
47165,TN,Sumner,,/us/tn/sumner,2025-04-01,"85,094","84,839","1,737",9,2025-09-12,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,96%,96%,56%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
47167,TN,Tipton,,/us/tn/tipton,2025-09-30,"30,120","29,191",603,6,2025-05-13,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,97%,94%,57%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
47169,TN,Trousdale,,/us/tn/trousdale,2025-05-13,"5,404","5,395",108,2,2025-05-13,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,11%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
47171,TN,Unicoi,,/us/tn/unicoi,2025-05-13,"10,306","4,847",88,3,2025-09-09,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,52%,52%,1%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
47173,TN,Union,,/us/tn/union,2025-05-13,"14,662",0,1,1,2025-04-22,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
47175,TN,Van Buren,,/us/tn/van-buren,2025-05-13,"7,181","1,022",42,1,2025-05-15,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,0%,0%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
47177,TN,Warren,,/us/tn/warren,2025-09-30,"23,610","5,927",596,2,2025-09-12,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,92%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
47179,TN,Washington,,/us/tn/washington,2025-09-30,"60,416","60,328","3,042",3,2025-05-15,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,67%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
47181,TN,Wayne,,/us/tn/wayne,2025-05-13,"12,909",0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
47183,TN,Weakley,,/us/tn/weakley,2025-05-13,"20,096","6,651",147,4,2025-07-23,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,69%,67%,11%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
47185,TN,White,,/us/tn/white,2025-05-13,"17,670","17,334",54,2,2025-07-28,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,67%,67%,35%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
47187,TN,Williamson,,/us/tn/williamson,2025-10-28,"105,859","105,293","3,777",10,2025-05-14,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,97%,90%,82%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
47189,TN,Wilson,,/us/tn/wilson,2025-03-04,"65,828","65,372","2,481",5,2025-05-16,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,97%,67%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
48001,TX,Anderson,,/us/tx/anderson,2025-09-30,"44,491","14,235","1,060",2,2025-09-19,100%,100%,100%,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
48003,TX,Andrews,,/us/tx/andrews,2025-05-13,"10,532","10,488","1,265",2,2025-03-28,100%,100%,100%,100%,100%,100%,100%,100%,0%,100%,100%,92%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
48005,TX,Angelina,,/us/tx/angelina,2025-08-19,"60,720","18,771","1,926",1,2024-02-23,100%,100%,100%,100%,100%,100%,100%,100%,0%,100%,100%,98%,99%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
48007,TX,Aransas,,/us/tx/aransas,2025-06-24,"25,949","23,536",179,4,2025-08-21,100%,100%,100%,100%,100%,100%,100%,100%,1%,100%,99%,96%,41%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
48009,TX,Archer,,/us/tx/archer,2024-02-27,"9,459","5,918",1,1,2025-03-28,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,0%,0%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
48011,TX,Armstrong,,/us/tx/armstrong,2025-06-24,"4,231","3,021",1,1,2025-03-28,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,0%,0%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
48013,TX,Atascosa,,/us/tx/atascosa,2025-04-15,"34,396","29,350",156,4,2025-03-28,100%,100%,100%,100%,100%,100%,100%,100%,1%,100%,98%,90%,6%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
48015,TX,Austin,,/us/tx/austin,2025-06-24,"21,881","20,295",55,4,2025-04-15,100%,100%,100%,100%,100%,100%,100%,100%,5%,100%,95%,95%,85%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
48017,TX,Bailey,,/us/tx/bailey,2025-07-08,"5,878","3,341",1,1,2025-03-28,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,0%,0%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
48019,TX,Bandera,,/us/tx/bandera,2025-05-28,"33,186","33,160",36,2,2025-03-28,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,97%,17%,42%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
48021,TX,Bastrop,,/us/tx/bastrop,2025-06-24,"63,611","62,974",753,4,2024-08-16,100%,100%,100%,100%,100%,100%,100%,100%,0%,100%,99%,81%,3%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
48023,TX,Baylor,,/us/tx/baylor,2025-06-24,"6,309","6,300",21,2,2025-03-28,100%,100%,100%,100%,100%,100%,100%,100%,5%,100%,95%,95%,95%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
48025,TX,Bee,,/us/tx/bee,2025-08-19,"23,084","23,055",162,2,2025-03-28,100%,100%,100%,100%,100%,100%,100%,100%,1%,100%,99%,92%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
48027,TX,Bell,,/us/tx/bell,2025-09-03,"163,368","157,347","7,364",10,2025-08-27,100%,100%,100%,100%,100%,100%,100%,100%,66%,100%,98%,96%,27%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
48029,TX,Bexar,,/us/tx/bexar,2025-03-04,"708,892","703,309","44,781",25,2025-08-26,100%,100%,100%,100%,100%,100%,100%,100%,95%,100%,99%,98%,33%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
48031,TX,Blanco,,/us/tx/blanco,2025-06-24,"14,415","14,279",152,3,2025-03-28,100%,100%,100%,100%,100%,100%,100%,100%,1%,100%,99%,86%,52%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
48033,TX,Borden,,/us/tx/borden,2025-05-13,"3,426","3,415",1,1,2025-03-28,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,0%,0%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
48035,TX,Bosque,,/us/tx/bosque,2025-05-13,"19,895","19,194",54,7,2025-03-28,100%,100%,100%,100%,100%,100%,100%,100%,9%,100%,91%,81%,59%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
48037,TX,Bowie,,/us/tx/bowie,2025-05-13,"53,210","42,746","3,431",3,2025-03-28,100%,100%,100%,100%,100%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
48039,TX,Brazoria,,/us/tx/brazoria,2025-09-30,"199,206","102,555","2,739",13,2025-08-26,100%,100%,100%,100%,100%,100%,100%,100%,53%,100%,97%,73%,79%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
48041,TX,Brazos,,/us/tx/brazos,2025-09-03,"74,961","74,778","3,802",4,2025-08-26,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,88%,85%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
48043,TX,Brewster,,/us/tx/brewster,2025-05-13,"20,289","20,268",119,2,2025-03-28,100%,100%,100%,100%,100%,100%,100%,100%,1%,100%,99%,99%,2%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
48045,TX,Briscoe,,/us/tx/briscoe,2025-10-15,"4,110","2,756",1,1,2025-03-28,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,0%,0%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
48047,TX,Brooks,,/us/tx/brooks,2024-08-13,"5,676",0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
48049,TX,Brown,,/us/tx/brown,2025-06-24,"31,145","11,539","2,005",3,2024-07-12,100%,100%,100%,100%,100%,100%,100%,100%,0%,100%,100%,100%,56%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
48051,TX,Burleson,,/us/tx/burleson,2025-03-04,"26,113","23,708",34,3,2025-09-19,100%,100%,100%,100%,100%,100%,100%,100%,6%,100%,65%,65%,56%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
48053,TX,Burnet,,/us/tx/burnet,2025-06-24,"50,145","21,685","3,935",8,2024-07-25,100%,100%,100%,100%,100%,100%,100%,100%,0%,100%,98%,33%,9%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
48055,TX,Caldwell,,/us/tx/caldwell,2025-06-24,"25,636","25,564",482,8,2025-02-21,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,92%,90%,61%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
48057,TX,Calhoun,,/us/tx/calhoun,2025-04-15,"22,668","4,952",168,1,2024-07-25,100%,100%,100%,100%,100%,100%,100%,100%,0%,100%,100%,66%,64%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
48059,TX,Callahan,,/us/tx/callahan,2025-05-13,"12,036",0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
48061,TX,Cameron,,/us/tx/cameron,2025-01-22,"184,743","173,765","4,730",9,2025-03-28,100%,100%,100%,100%,100%,100%,100%,100%,36%,100%,99%,96%,97%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
48063,TX,Camp,,/us/tx/camp,2025-04-29,"11,594","2,394",91,1,2024-08-16,100%,100%,100%,100%,100%,100%,100%,100%,0%,100%,100%,93%,11%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
48065,TX,Carson,,/us/tx/carson,2024-05-08,"6,057","4,329",7,2,2025-09-19,100%,100%,100%,100%,100%,100%,100%,100%,14%,100%,86%,86%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
48067,TX,Cass,,/us/tx/cass,2025-04-15,"34,621","25,834",11,1,2025-09-19,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,0%,0%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
48069,TX,Castro,,/us/tx/castro,2025-06-24,"6,472",0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
48071,TX,Chambers,,/us/tx/chambers,2025-04-15,"37,316","8,029",189,2,2025-08-26,100%,100%,100%,100%,100%,100%,100%,100%,75%,100%,100%,93%,87%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
48073,TX,Cherokee,,/us/tx/cherokee,2025-04-15,"46,502","10,922","3,180",4,2024-08-27,100%,100%,100%,100%,100%,100%,100%,100%,0%,100%,98%,98%,95%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
48075,TX,Childress,,/us/tx/childress,2025-04-29,"6,149",0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
48077,TX,Clay,,/us/tx/clay,2024-10-10,"14,489",0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
48079,TX,Cochran,,/us/tx/cochran,2024-06-18,"5,665",0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
48081,TX,Coke,,/us/tx/coke,2025-06-24,"7,468","1,013",1,1,2025-09-19,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,0%,0%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
48083,TX,Coleman,,/us/tx/coleman,2025-06-24,"12,400","3,262",708,1,2024-03-12,100%,100%,100%,100%,100%,100%,100%,100%,0%,100%,98%,98%,98%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
48085,TX,Collin,,/us/tx/collin,2025-01-22,"408,500","406,030","4,952",31,2025-09-30,100%,100%,100%,100%,100%,100%,100%,100%,99%,100%,29%,81%,71%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
48087,TX,Collingsworth,,/us/tx/collingsworth,2025-05-13,"5,927",0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
48089,TX,Colorado,,/us/tx/colorado,2025-06-24,"22,789","22,726",382,4,2025-09-19,100%,100%,100%,100%,100%,100%,100%,100%,0%,100%,94%,84%,18%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
48091,TX,Comal,,/us/tx/comal,2025-06-24,"103,337","34,232","2,460",6,2025-03-21,100%,100%,100%,100%,100%,100%,100%,100%,89%,100%,97%,97%,7%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
48093,TX,Comanche,,/us/tx/comanche,2025-05-13,"16,975","2,529",20,1,2024-07-24,100%,100%,100%,100%,100%,100%,100%,100%,0%,100%,100%,90%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
48095,TX,Concho,,/us/tx/concho,2025-07-08,"8,000",377,1,1,2025-09-19,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,0%,0%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
48097,TX,Cooke,,/us/tx/cooke,2024-06-04,"32,629","9,335",162,4,2024-07-24,100%,100%,100%,100%,100%,100%,100%,100%,0%,100%,75%,71%,52%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
48099,TX,Coryell,,/us/tx/coryell,2025-06-24,"31,635","17,948","1,672",3,2025-09-19,100%,100%,100%,100%,100%,100%,100%,100%,0%,100%,100%,95%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
48101,TX,Cottle,,/us/tx/cottle,2024-05-08,"4,050",0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
48103,TX,Crane,,/us/tx/crane,2025-03-04,"7,211",0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
48105,TX,Crockett,,/us/tx/crockett,2025-06-24,"9,124",0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
48107,TX,Crosby,,/us/tx/crosby,2025-05-13,"6,808",0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
48109,TX,Culberson,,/us/tx/culberson,2025-07-08,"13,178",0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
48111,TX,Dallam,,/us/tx/dallam,2025-05-13,"6,333","2,697",123,1,2024-08-27,100%,100%,100%,100%,100%,100%,100%,100%,0%,100%,100%,47%,29%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
48113,TX,Dallas,,/us/tx/dallas,2025-03-18,"842,574","820,247","14,959",32,2025-09-30,100%,100%,100%,100%,100%,100%,100%,100%,73%,100%,79%,70%,59%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
48115,TX,Dawson,,/us/tx/dawson,2025-04-29,"9,696","5,275",78,1,2024-07-24,100%,100%,100%,100%,100%,100%,100%,100%,0%,100%,100%,100%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
48117,TX,Deaf Smith,,/us/tx/deaf-smith,2025-04-29,"10,622",0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
48119,TX,Delta,,/us/tx/delta,2024-05-08,"6,403",0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
48121,TX,Denton,,/us/tx/denton,2025-01-22,"359,597","287,652","11,113",40,2025-09-26,100%,100%,100%,100%,100%,100%,100%,100%,64%,100%,89%,54%,84%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
48123,TX,DeWitt,,/us/tx/dewitt,2025-06-24,"20,758","20,411",159,4,2025-09-19,100%,100%,100%,100%,100%,100%,100%,100%,1%,100%,99%,99%,62%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
48125,TX,Dickens,,/us/tx/dickens,2025-06-10,"5,093",0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
48127,TX,Dimmit,,/us/tx/dimmit,2025-06-24,"15,447","2,733",21,1,2024-11-15,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,95%,57%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
48129,TX,Donley,,/us/tx/donley,2024-12-03,"11,367","2,987",1,1,2025-09-19,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,0%,0%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
48131,TX,Duval,,/us/tx/duval,2025-05-13,"14,427",0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
48133,TX,Eastland,,/us/tx/eastland,2025-06-24,"22,191","5,527",65,2,2024-07-24,100%,100%,100%,100%,100%,100%,100%,100%,0%,100%,91%,82%,88%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
48135,TX,Ector,,/us/tx/ector,2025-03-04,"75,506","56,713",907,2,2025-04-15,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,98%,98%,97%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
48137,TX,Edwards,,/us/tx/edwards,2025-04-29,"9,469",0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
48139,TX,Ellis,,/us/tx/ellis,2024-03-12,"95,332","62,033","3,941",18,2025-08-26,100%,100%,100%,100%,100%,100%,100%,100%,48%,100%,99%,93%,65%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
48141,TX,El Paso,,/us/tx/el-paso,2025-01-22,"399,981","244,876","6,271",8,2025-08-21,100%,100%,100%,100%,100%,100%,100%,100%,80%,100%,96%,89%,84%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
48143,TX,Erath,,/us/tx/erath,2024-05-21,"24,337","6,668",940,1,2024-07-12,100%,100%,100%,100%,100%,100%,100%,100%,0%,100%,89%,86%,29%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
48145,TX,Falls,,/us/tx/falls,2025-05-13,"18,549","16,619",41,3,2025-09-19,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,93%,93%,93%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
48147,TX,Fannin,,/us/tx/fannin,2025-05-13,"29,122","6,810",233,4,2024-07-24,100%,100%,100%,100%,100%,100%,100%,100%,0%,100%,100%,93%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
48149,TX,Fayette,,/us/tx/fayette,2025-06-24,"22,785","5,313",202,6,2025-09-19,100%,100%,100%,100%,100%,100%,100%,100%,1%,100%,92%,77%,18%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
48151,TX,Fisher,,/us/tx/fisher,2025-05-13,"7,658",0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
48153,TX,Floyd,,/us/tx/floyd,2024-04-23,"13,189",0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
48155,TX,Foard,,/us/tx/foard,2025-05-13,"5,713",0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
48157,TX,Fort Bend,,/us/tx/fort-bend,2025-04-01,"366,766","122,500",930,11,2025-08-26,100%,100%,100%,100%,100%,100%,100%,100%,23%,100%,98%,59%,45%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
48159,TX,Franklin,,/us/tx/franklin,2025-06-24,"16,470",333,15,1,2024-07-12,100%,100%,100%,100%,100%,100%,100%,100%,0%,100%,100%,100%,40%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
48161,TX,Freestone,,/us/tx/freestone,2025-06-24,"26,725",0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
48163,TX,Frio,,/us/tx/frio,2025-04-29,"13,288",0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
48165,TX,Gaines,,/us/tx/gaines,2025-05-13,"16,596","1,222",30,1,2024-07-13,100%,100%,100%,100%,100%,100%,100%,100%,0%,100%,97%,97%,0%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
48167,TX,Galveston,,/us/tx/galveston,2025-09-03,"188,294","147,926","6,465",10,2025-09-26,100%,100%,100%,100%,100%,100%,100%,100%,47%,100%,99%,96%,70%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%
